review_id,product_name,skin_type,rating,review_text,review_date,sentiment
242,Hydrating Face Cream,Combination,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2022-01-16,Positive
243,Niacinamide Serum,Combination,2,This Niacinamide Serum did not work well for my Combination skin.,2021-12-10,Negative
244,Tea Tree Toner,Normal,2,After using this Tea Tree Toner my skin started feeling irritated.,2022-03-13,Negative
245,Anti-Aging Eye Cream,Oily,1,The texture of this Anti-Aging Eye Cream felt heavy and uncomfortable.,2022-06-26,Negative
246,Charcoal Face Wash,Dry,2,The texture of this Charcoal Face Wash felt heavy and uncomfortable.,2023-09-19,Negative
247,Niacinamide Serum,Dry,2,This Niacinamide Serum did not work well for my Dry skin.,2021-01-14,Negative
248,Acne Control Gel,Combination,3,This Acne Control Gel seems fine for daily use so far.,2022-08-31,Neutral
249,Niacinamide Serum,Combination,3,This Niacinamide Serum is okay but I am still unsure about the results.,2023-01-09,Neutral
250,Vitamin C Serum,Oily,3,I tried this Vitamin C Serum for a few days and results are average.,2021-07-12,Neutral
251,Anti-Aging Eye Cream,Sensitive,3,The Anti-Aging Eye Cream works fine but nothing very noticeable yet.,2023-05-02,Negative
252,Acne Control Gel,Combination,5,The texture of this Acne Control Gel is nice and my skin looks healthier.,2023-12-13,Positive
253,Anti-Aging Eye Cream,Dry,5,The texture of this Anti-Aging Eye Cream is nice and my skin looks healthier.,2021-04-18,Positive
254,Retinol Night Cream,Combination,5,After regular use this Retinol Night Cream improved my skin condition.,2022-07-11,Positive
255,Anti-Aging Eye Cream,Combination,1,The texture of this Anti-Aging Eye Cream felt heavy and uncomfortable.,2022-10-12,Negative
256,Retinol Night Cream,Dry,3,This Retinol Night Cream is okay but I am still unsure about the results.,2021-03-24,Neutral
257,Charcoal Face Wash,Normal,1,My skin reacted badly after trying this Charcoal Face Wash.,2021-08-11,Negative
258,Vitamin C Serum,Oily,4,After regular use this Vitamin C Serum improved my skin condition.,2024-01-19,Positive
259,Tea Tree Toner,Sensitive,3,This Tea Tree Toner seems fine for daily use so far.,2021-06-19,Neutral
260,Sunscreen SPF50,Oily,3,The Sunscreen SPF50 feels decent but I expected more improvement.,2021-12-23,Neutral
261,Hydrating Face Cream,Dry,1,The texture of this Hydrating Face Cream felt heavy and uncomfortable.,2021-01-28,Negative
262,Aloe Vera Moisturizer,Dry,2,My skin reacted badly after trying this Aloe Vera Moisturizer.,2022-01-14,Negative
263,Charcoal Face Wash,Oily,4,After regular use this Charcoal Face Wash improved my skin condition.,2023-12-06,Positive
264,Vitamin C Serum,Oily,2,The texture of this Vitamin C Serum felt heavy and uncomfortable.,2021-01-29,Negative
265,Charcoal Face Wash,Normal,3,The Charcoal Face Wash works fine but nothing very noticeable yet.,2023-04-25,Neutral
266,Anti-Aging Eye Cream,Oily,4,After regular use this Anti-Aging Eye Cream improved my skin condition.,2021-02-01,Positive
267,Charcoal Face Wash,Oily,4,I have been using this Charcoal Face Wash for a few weeks and my skin feels smoother.,2021-09-06,Positive
268,Acne Control Gel,Sensitive,4,This Acne Control Gel feels lightweight and keeps my skin hydrated.,2022-01-19,Positive
269,Vitamin C Serum,Combination,1,This Vitamin C Serum did not work well for my Combination skin.,2024-02-16,Negative
270,Niacinamide Serum,Sensitive,3,I tried this Niacinamide Serum for a few days and results are average.,2021-04-18,Neutral
271,Vitamin C Serum,Oily,4,This Vitamin C Serum feels lightweight and keeps my skin hydrated.,2022-10-02,Positive
272,Tea Tree Toner,Dry,1,The texture of this Tea Tree Toner felt heavy and uncomfortable.,2024-03-23,Negative
273,Niacinamide Serum,Sensitive,3,The Niacinamide Serum works fine but nothing very noticeable yet.,2021-08-28,Neutral
274,Aloe Vera Moisturizer,Dry,3,The Aloe Vera Moisturizer feels decent but I expected more improvement.,2023-07-17,Neutral
275,Retinol Night Cream,Normal,4,The texture of this Retinol Night Cream is nice and my skin looks healthier.,2022-11-12,Positive
276,Tea Tree Toner,Oily,2,My skin reacted badly after trying this Tea Tree Toner.,2022-05-20,Negative
277,Charcoal Face Wash,Sensitive,3,This Charcoal Face Wash seems fine for daily use so far.,2022-04-25,Neutral
278,Niacinamide Serum,Combination,3,I tried this Niacinamide Serum for a few days and results are average.,2023-05-16,Neutral
279,Acne Control Gel,Normal,2,After using this Acne Control Gel my skin started feeling irritated.,2024-03-17,Negative
280,Acne Control Gel,Combination,2,My skin reacted badly after trying this Acne Control Gel.,2021-06-24,Negative
281,Anti-Aging Eye Cream,Normal,3,The Anti-Aging Eye Cream feels decent but I expected more improvement.,2022-04-25,Neutral
282,Retinol Night Cream,Normal,5,After regular use this Retinol Night Cream improved my skin condition.,2022-06-06,Positive
283,Tea Tree Toner,Oily,1,The texture of this Tea Tree Toner felt heavy and uncomfortable.,2022-12-29,Negative
284,Hydrating Face Cream,Dry,5,This Hydrating Face Cream feels lightweight and keeps my skin hydrated.,2023-12-05,Positive
285,Aloe Vera Moisturizer,Sensitive,3,The Aloe Vera Moisturizer works fine but nothing very noticeable yet.,2022-01-29,Neutral
286,Hydrating Face Cream,Dry,2,I expected better results from this Hydrating Face Cream.,2023-01-06,Negative
287,Charcoal Face Wash,Normal,1,This Charcoal Face Wash did not work well for my Normal skin.,2023-10-08,Negative
288,Aloe Vera Moisturizer,Oily,4,After regular use this Aloe Vera Moisturizer improved my skin condition.,2021-03-04,Positive
289,Aloe Vera Moisturizer,Combination,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2022-02-24,Neutral
290,Tea Tree Toner,Sensitive,3,The Tea Tree Toner works fine but nothing very noticeable yet.,2022-07-28,Neutral
291,Charcoal Face Wash,Oily,1,My skin reacted badly after trying this Charcoal Face Wash.,2021-03-19,Negative
292,Aloe Vera Moisturizer,Dry,1,The texture of this Aloe Vera Moisturizer felt heavy and uncomfortable.,2024-02-16,Positive
293,Aloe Vera Moisturizer,Sensitive,3,This Aloe Vera Moisturizer is okay but I am still unsure about the results.,2023-03-25,Neutral
294,Hydrating Face Cream,Oily,4,This Hydrating Face Cream feels lightweight and keeps my skin hydrated.,2023-11-04,Positive
295,Charcoal Face Wash,Dry,3,The Charcoal Face Wash works fine but nothing very noticeable yet.,2022-04-27,Neutral
296,Sunscreen SPF50,Dry,5,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2021-02-26,Negative
297,Vitamin C Serum,Combination,1,The texture of this Vitamin C Serum felt heavy and uncomfortable.,2022-10-13,Negative
298,Vitamin C Serum,Dry,3,I tried this Vitamin C Serum for a few days and results are average.,2023-06-23,Neutral
299,Hydrating Face Cream,Sensitive,5,The texture of this Hydrating Face Cream is nice and my skin looks healthier.,2023-09-13,Positive
300,Charcoal Face Wash,Dry,3,The Charcoal Face Wash works fine but nothing very noticeable yet.,2021-01-26,Neutral
301,Niacinamide Serum,Dry,1,This Niacinamide Serum did not work well for my Dry skin.,2023-02-04,Negative
302,Acne Control Gel,Sensitive,1,The texture of this Acne Control Gel felt heavy and uncomfortable.,2023-07-16,Negative
303,Aloe Vera Moisturizer,Combination,1,The texture of this Aloe Vera Moisturizer felt heavy and uncomfortable.,2021-10-20,Negative
304,Aloe Vera Moisturizer,Dry,2,This Aloe Vera Moisturizer did not work well for my Dry skin.,2021-10-24,Negative
305,Niacinamide Serum,Dry,4,After regular use this Niacinamide Serum improved my skin condition.,2022-07-10,Positive
306,Tea Tree Toner,Combination,5,This Tea Tree Toner works well for my Combination skin and absorbs quickly.,2022-10-14,Positive
307,Niacinamide Serum,Sensitive,4,This Niacinamide Serum feels lightweight and keeps my skin hydrated.,2022-03-09,Positive
308,Anti-Aging Eye Cream,Sensitive,2,After using this Anti-Aging Eye Cream my skin started feeling irritated.,2023-01-17,Negative
309,Charcoal Face Wash,Combination,1,This Charcoal Face Wash did not work well for my Combination skin.,2023-05-02,Negative
310,Acne Control Gel,Oily,1,I expected better results from this Acne Control Gel.,2021-02-02,Negative
311,Niacinamide Serum,Normal,5,This Niacinamide Serum works well for my Normal skin and absorbs quickly.,2022-08-10,Negative
312,Acne Control Gel,Combination,3,The Acne Control Gel feels decent but I expected more improvement.,2024-03-16,Neutral
313,Acne Control Gel,Dry,1,My skin reacted badly after trying this Acne Control Gel.,2022-02-07,Negative
314,Tea Tree Toner,Oily,2,My skin reacted badly after trying this Tea Tree Toner.,2021-12-26,Negative
315,Sunscreen SPF50,Dry,3,The Sunscreen SPF50 works fine but nothing very noticeable yet.,2022-02-19,Neutral
316,Vitamin C Serum,Oily,3,This Vitamin C Serum seems fine for daily use so far.,2021-04-24,Neutral
317,Anti-Aging Eye Cream,Combination,4,After regular use this Anti-Aging Eye Cream improved my skin condition.,2021-09-30,Neutral
318,Retinol Night Cream,Dry,4,The texture of this Retinol Night Cream is nice and my skin looks healthier.,2023-01-31,Positive
319,Tea Tree Toner,Normal,2,I expected better results from this Tea Tree Toner.,2021-05-27,Negative
320,Hydrating Face Cream,Combination,2,I expected better results from this Hydrating Face Cream.,2021-05-06,Negative
321,Retinol Night Cream,Oily,2,The texture of this Retinol Night Cream felt heavy and uncomfortable.,2023-12-23,Negative
322,Anti-Aging Eye Cream,Dry,4,I have been using this Anti-Aging Eye Cream for a few weeks and my skin feels smoother.,2021-12-10,Positive
323,Hydrating Face Cream,Combination,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2022-02-04,Positive
324,Retinol Night Cream,Oily,2,My skin reacted badly after trying this Retinol Night Cream.,2023-06-29,Negative
325,Hydrating Face Cream,Combination,1,This Hydrating Face Cream did not work well for my Combination skin.,2023-08-11,Negative
326,Niacinamide Serum,Normal,3,I tried this Niacinamide Serum for a few days and results are average.,2021-09-06,Neutral
327,Charcoal Face Wash,Dry,3,The Charcoal Face Wash works fine but nothing very noticeable yet.,2021-10-29,Neutral
328,Tea Tree Toner,Sensitive,1,This Tea Tree Toner did not work well for my Sensitive skin.,2023-03-08,Negative
329,Charcoal Face Wash,Normal,1,My skin reacted badly after trying this Charcoal Face Wash.,2021-04-17,Negative
330,Aloe Vera Moisturizer,Combination,3,I tried this Aloe Vera Moisturizer for a few days and results are average.,2024-03-01,Neutral
331,Aloe Vera Moisturizer,Sensitive,2,After using this Aloe Vera Moisturizer my skin started feeling irritated.,2022-12-25,Negative
332,Sunscreen SPF50,Sensitive,3,This Sunscreen SPF50 is okay but I am still unsure about the results.,2023-12-24,Neutral
333,Acne Control Gel,Oily,4,This Acne Control Gel works well for my Oily skin and absorbs quickly.,2023-05-12,Positive
334,Charcoal Face Wash,Sensitive,3,This Charcoal Face Wash is okay but I am still unsure about the results.,2022-06-29,Negative
335,Tea Tree Toner,Combination,3,This Tea Tree Toner is okay but I am still unsure about the results.,2022-05-29,Neutral
336,Hydrating Face Cream,Normal,4,This Hydrating Face Cream works well for my Normal skin and absorbs quickly.,2022-09-18,Positive
337,Aloe Vera Moisturizer,Dry,5,This Aloe Vera Moisturizer feels lightweight and keeps my skin hydrated.,2023-12-30,Positive
338,Acne Control Gel,Sensitive,5,This Acne Control Gel works well for my Sensitive skin and absorbs quickly.,2024-03-28,Positive
339,Retinol Night Cream,Combination,5,I have been using this Retinol Night Cream for a few weeks and my skin feels smoother.,2024-03-13,Positive
340,Sunscreen SPF50,Sensitive,5,The texture of this Sunscreen SPF50 is nice and my skin looks healthier.,2022-09-14,Positive
341,Tea Tree Toner,Sensitive,3,I tried this Tea Tree Toner for a few days and results are average.,2022-03-30,Neutral
342,Sunscreen SPF50,Normal,3,This Sunscreen SPF50 seems fine for daily use so far.,2022-12-24,Neutral
343,Acne Control Gel,Dry,5,The texture of this Acne Control Gel is nice and my skin looks healthier.,2022-03-19,Positive
344,Retinol Night Cream,Oily,1,This Retinol Night Cream did not work well for my Oily skin.,2022-12-14,Negative
345,Niacinamide Serum,Oily,3,The Niacinamide Serum feels decent but I expected more improvement.,2021-08-12,Neutral
346,Anti-Aging Eye Cream,Dry,2,This Anti-Aging Eye Cream did not work well for my Dry skin.,2022-12-23,Negative
347,Acne Control Gel,Dry,3,I tried this Acne Control Gel for a few days and results are average.,2023-11-27,Neutral
348,Hydrating Face Cream,Sensitive,5,This Hydrating Face Cream works well for my Sensitive skin and absorbs quickly.,2021-01-09,Positive
349,Charcoal Face Wash,Normal,3,The Charcoal Face Wash feels decent but I expected more improvement.,2024-03-17,Neutral
350,Acne Control Gel,Sensitive,1,I expected better results from this Acne Control Gel.,2023-07-16,Negative
351,Niacinamide Serum,Combination,2,I expected better results from this Niacinamide Serum.,2024-02-12,Negative
352,Tea Tree Toner,Sensitive,3,This Tea Tree Toner is okay but I am still unsure about the results.,2023-10-21,Neutral
353,Charcoal Face Wash,Sensitive,5,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2023-06-12,Positive
354,Tea Tree Toner,Sensitive,3,This Tea Tree Toner is okay but I am still unsure about the results.,2022-11-08,Neutral
355,Aloe Vera Moisturizer,Normal,1,I expected better results from this Aloe Vera Moisturizer.,2021-01-22,Negative
356,Vitamin C Serum,Oily,5,After regular use this Vitamin C Serum improved my skin condition.,2022-10-02,Positive
357,Anti-Aging Eye Cream,Normal,2,My skin reacted badly after trying this Anti-Aging Eye Cream.,2023-01-03,Negative
358,Vitamin C Serum,Normal,3,The Vitamin C Serum feels decent but I expected more improvement.,2021-05-20,Neutral
359,Anti-Aging Eye Cream,Dry,5,The texture of this Anti-Aging Eye Cream is nice and my skin looks healthier.,2024-03-21,Positive
360,Acne Control Gel,Dry,2,The texture of this Acne Control Gel felt heavy and uncomfortable.,2022-12-05,Negative
361,Anti-Aging Eye Cream,Oily,5,The texture of this Anti-Aging Eye Cream is nice and my skin looks healthier.,2022-09-29,Positive
362,Anti-Aging Eye Cream,Dry,5,The texture of this Anti-Aging Eye Cream is nice and my skin looks healthier.,2023-11-09,Positive
363,Charcoal Face Wash,Dry,3,This Charcoal Face Wash seems fine for daily use so far.,2022-01-21,Neutral
364,Charcoal Face Wash,Dry,4,This Charcoal Face Wash feels lightweight and keeps my skin hydrated.,2021-03-28,Positive
365,Charcoal Face Wash,Oily,1,I expected better results from this Charcoal Face Wash.,2023-03-26,Negative
366,Hydrating Face Cream,Normal,4,I have been using this Hydrating Face Cream for a few weeks and my skin feels smoother.,2024-02-08,Positive
367,Tea Tree Toner,Combination,1,My skin reacted badly after trying this Tea Tree Toner.,2023-04-22,Negative
368,Tea Tree Toner,Oily,4,This Tea Tree Toner feels lightweight and keeps my skin hydrated.,2021-12-16,Positive
369,Anti-Aging Eye Cream,Sensitive,2,My skin reacted badly after trying this Anti-Aging Eye Cream.,2021-05-08,Negative
370,Vitamin C Serum,Normal,5,This Vitamin C Serum works well for my Normal skin and absorbs quickly.,2021-03-09,Positive
371,Retinol Night Cream,Oily,1,My skin reacted badly after trying this Retinol Night Cream.,2023-07-11,Negative
372,Tea Tree Toner,Sensitive,5,This Tea Tree Toner works well for my Sensitive skin and absorbs quickly.,2021-03-31,Positive
